start
one way
281.25,93.75,0.0
281.25,95.75,0.0
281.25,97.75,0.0
281.25,99.75,0.0
281.25,101.75,0.0
281.25,103.75,0.0
281.25,105.75,0.0
281.25,107.75,0.0
281.25,109.75,0.0
281.25,111.75,0.0
281.25,113.75,0.0
281.25,115.75,0.0
281.25,117.75,0.0
281.25,119.75,0.0
281.25,121.75,0.0
281.25,123.75,0.0
281.25,125.75,0.0
281.25,127.75,0.0
281.25,129.75,0.0
281.25,131.75,0.0
281.25,133.75,0.0
281.25,135.75,0.0
281.25,137.75,0.0
281.25,139.75,0.0
281.25,141.75,0.0
281.25,143.75,0.0
281.25,145.75,0.0
281.25,147.75,0.0
281.25,149.75,0.0
281.25,151.75,0.0
281.25,153.75,0.0
281.25,155.75,0.0
281.25,157.75,0.0
281.25,159.75,0.0
281.25,161.75,0.0
281.25,163.75,0.0
281.25,165.75,0.0
281.25,167.75,0.0
281.25,169.75,0.0
281.25,171.75,0.0
281.25,173.75,0.0
281.25,175.75,0.0
281.25,177.75,0.0
281.25,179.75,0.0
281.25,181.75,0.0
281.25,183.75,0.0
281.25,185.75,0.0
281.25,187.75,0.0
281.25,189.75,0.0
281.25,191.75,0.0
281.25,193.75,0.0
281.25,195.75,0.0
281.25,197.75,0.0
281.25,199.75,0.0
281.25,201.75,0.0
281.25,203.75,0.0
281.25,205.75,0.0
281.25,207.75,0.0
281.25,209.75,0.0
281.25,211.75,0.0
281.25,213.75,0.0
281.25,215.75,0.0
281.25,217.75,0.0
281.25,219.75,0.0
281.25,221.75,0.0
281.25,223.75,0.0
281.25,225.75,0.0
281.25,227.75,0.0
281.25,229.75,0.0
281.25,231.75,0.0
281.25,233.75,0.0
281.25,235.75,0.0
281.25,237.75,0.0
281.25,239.75,0.0
281.25,241.75,0.0
281.25,243.75,0.0
281.25,245.75,0.0
281.25,247.75,0.0
281.25,249.75,0.0
281.25,251.75,0.0
281.25,253.75,0.0
281.25,255.75,0.0
281.25,257.75,0.0
281.25,259.75,0.0
281.25,261.75,0.0
281.25,263.75,0.0
281.25,265.75,0.0
281.25,267.75,0.0
281.25,269.75,0.0
281.25,271.75,0.0
281.25,273.75,0.0
281.25,275.75,0.0
281.25,277.75,0.0
281.25,279.75,0.0
281.25,281.75,0.0
281.25,283.75,0.0
281.25,285.75,0.0
281.25,287.75,0.0
281.25,289.75,0.0
281.25,291.75,0.0
281.25,293.75,0.0
281.25,295.75,0.0
281.25,297.75,0.0
281.25,299.75,0.0
281.25,301.75,0.0
281.25,303.75,0.0
281.25,305.75,0.0
281.25,307.75,0.0
281.25,309.75,0.0
281.25,311.75,0.0
281.25,313.75,0.0
281.25,315.75,0.0
281.25,317.75,0.0
281.25,319.75,0.0
281.25,321.75,0.0
281.25,323.75,0.0
281.25,325.75,0.0
281.25,327.75,0.0
281.25,329.75,0.0
281.25,331.75,0.0
281.25,333.75,0.0
281.25,335.75,0.0
281.25,337.75,0.0
281.25,339.75,0.0
281.25,341.75,0.0
281.25,343.75,0.0
end
start
one way
843.75,93.75,0.0
843.75,95.75,0.0
843.75,97.75,0.0
843.75,99.75,0.0
843.75,101.75,0.0
843.75,103.75,0.0
843.75,105.75,0.0
843.75,107.75,0.0
843.75,109.75,0.0
843.75,111.75,0.0
843.75,113.75,0.0
843.75,115.75,0.0
843.75,117.75,0.0
843.75,119.75,0.0
843.75,121.75,0.0
843.75,123.75,0.0
843.75,125.75,0.0
843.75,127.75,0.0
843.75,129.75,0.0
843.75,131.75,0.0
843.75,133.75,0.0
843.75,135.75,0.0
843.75,137.75,0.0
843.75,139.75,0.0
843.75,141.75,0.0
843.75,143.75,0.0
843.75,145.75,0.0
843.75,147.75,0.0
843.75,149.75,0.0
843.75,151.75,0.0
843.75,153.75,0.0
843.75,155.75,0.0
843.75,157.75,0.0
843.75,159.75,0.0
843.75,161.75,0.0
843.75,163.75,0.0
843.75,165.75,0.0
843.75,167.75,0.0
843.75,169.75,0.0
843.75,171.75,0.0
843.75,173.75,0.0
843.75,175.75,0.0
843.75,177.75,0.0
843.75,179.75,0.0
843.75,181.75,0.0
843.75,183.75,0.0
843.75,185.75,0.0
843.75,187.75,0.0
843.75,189.75,0.0
843.75,191.75,0.0
843.75,193.75,0.0
843.75,195.75,0.0
843.75,197.75,0.0
843.75,199.75,0.0
843.75,201.75,0.0
843.75,203.75,0.0
843.75,205.75,0.0
843.75,207.75,0.0
843.75,209.75,0.0
843.75,211.75,0.0
843.75,213.75,0.0
843.75,215.75,0.0
843.75,217.75,0.0
843.75,219.75,0.0
843.75,221.75,0.0
843.75,223.75,0.0
843.75,225.75,0.0
843.75,227.75,0.0
843.75,229.75,0.0
843.75,231.75,0.0
843.75,233.75,0.0
843.75,235.75,0.0
843.75,237.75,0.0
843.75,239.75,0.0
843.75,241.75,0.0
843.75,243.75,0.0
843.75,245.75,0.0
843.75,247.75,0.0
843.75,249.75,0.0
843.75,251.75,0.0
843.75,253.75,0.0
843.75,255.75,0.0
843.75,257.75,0.0
843.75,259.75,0.0
843.75,261.75,0.0
843.75,263.75,0.0
843.75,265.75,0.0
843.75,267.75,0.0
843.75,269.75,0.0
843.75,271.75,0.0
843.75,273.75,0.0
843.75,275.75,0.0
843.75,277.75,0.0
843.75,279.75,0.0
843.75,281.75,0.0
843.75,283.75,0.0
843.75,285.75,0.0
843.75,287.75,0.0
843.75,289.75,0.0
843.75,291.75,0.0
843.75,293.75,0.0
843.75,295.75,0.0
843.75,297.75,0.0
843.75,299.75,0.0
843.75,301.75,0.0
843.75,303.75,0.0
843.75,305.75,0.0
843.75,307.75,0.0
843.75,309.75,0.0
843.75,311.75,0.0
843.75,313.75,0.0
843.75,315.75,0.0
843.75,317.75,0.0
843.75,319.75,0.0
843.75,321.75,0.0
843.75,323.75,0.0
843.75,325.75,0.0
843.75,327.75,0.0
843.75,329.75,0.0
843.75,331.75,0.0
843.75,333.75,0.0
843.75,335.75,0.0
843.75,337.75,0.0
843.75,339.75,0.0
843.75,341.75,0.0
843.75,343.75,0.0
end
start
one way
93.75,343.75,0.0
95.7447,343.75,0.0
97.7394,343.75,0.0
99.734,343.75,0.0
101.7287,343.75,0.0
103.7234,343.75,0.0
105.7181,343.75,0.0
107.7128,343.75,0.0
109.7074,343.75,0.0
111.7021,343.75,0.0
113.6968,343.75,0.0
115.6915,343.75,0.0
117.6862,343.75,0.0
119.6809,343.75,0.0
121.6755,343.75,0.0
123.6702,343.75,0.0
125.6649,343.75,0.0
127.6596,343.75,0.0
129.6543,343.75,0.0
131.6489,343.75,0.0
133.6436,343.75,0.0
135.6383,343.75,0.0
137.633,343.75,0.0
139.6277,343.75,0.0
141.6223,343.75,0.0
143.617,343.75,0.0
145.6117,343.75,0.0
147.6064,343.75,0.0
149.6011,343.75,0.0
151.5957,343.75,0.0
153.5904,343.75,0.0
155.5851,343.75,0.0
157.5798,343.75,0.0
159.5745,343.75,0.0
161.5691,343.75,0.0
163.5638,343.75,0.0
165.5585,343.75,0.0
167.5532,343.75,0.0
169.5479,343.75,0.0
171.5426,343.75,0.0
173.5372,343.75,0.0
175.5319,343.75,0.0
177.5266,343.75,0.0
179.5213,343.75,0.0
181.516,343.75,0.0
183.5106,343.75,0.0
185.5053,343.75,0.0
187.5,343.75,0.0
189.4947,343.75,0.0
191.4894,343.75,0.0
193.484,343.75,0.0
195.4787,343.75,0.0
197.4734,343.75,0.0
199.4681,343.75,0.0
201.4628,343.75,0.0
203.4574,343.75,0.0
205.4521,343.75,0.0
207.4468,343.75,0.0
209.4415,343.75,0.0
211.4362,343.75,0.0
213.4309,343.75,0.0
215.4255,343.75,0.0
217.4202,343.75,0.0
219.4149,343.75,0.0
221.4096,343.75,0.0
223.4043,343.75,0.0
225.3989,343.75,0.0
227.3936,343.75,0.0
229.3883,343.75,0.0
231.383,343.75,0.0
233.3777,343.75,0.0
235.3723,343.75,0.0
237.367,343.75,0.0
