gridIndex	0
gridExtents	16	16
IDMax	15
dockID	-1
dockRotation	0
slider1	1.0
toggle1	1
toggle2	0
toggle3	0
07	14	13	0
07	14	7	0
07	14	3	0
07	14	5	0
07	14	11	0
07	2	1	0
07	7	1	0
07	11	1	0
07	14	1	0
07	11	5	0
07	7	5	0
07	2	5	0
07	11	11	0
07	7	11	0
07	2	11	0
06	14	14	-90
06	14	15	-90
06	14	8	-90
06	14	9	-90
06	14	10	-90
06	14	12	-90
06	14	6	-90
06	14	4	-90
06	14	2	-90
06	14	0	-90
06	15	3	180
06	4	1	180
06	5	1	180
06	6	1	180
06	3	1	180
06	1	1	180
06	0	1	180
06	8	1	180
06	9	1	180
06	10	1	180
06	12	1	180
06	13	1	180
06	13	5	180
06	12	5	180
06	10	5	180
06	9	5	180
06	8	5	180
06	0	5	180
06	1	5	180
06	3	5	180
06	6	5	180
06	5	5	180
06	4	5	180
06	13	11	180
06	12	11	180
06	10	11	180
06	9	11	180
06	8	11	180
06	0	11	180
06	1	11	180
06	3	11	180
06	6	11	180
06	5	11	180
06	4	11	180
06	15	7	180
06	15	13	180
06	11	12	-90
06	11	15	-90
06	11	14	-90
06	11	13	-90
06	11	6	-90
06	11	10	-90
06	11	9	-90
06	11	8	-90
06	11	7	-90
06	11	2	-90
06	11	4	-90
06	11	3	-90
06	7	3	-90
06	7	4	-90
06	7	2	-90
06	7	7	-90
06	7	8	-90
06	7	9	-90
06	7	10	-90
06	7	6	-90
06	7	13	-90
06	7	14	-90
06	7	15	-90
06	7	12	-90
06	2	3	-90
06	2	4	-90
06	2	2	-90
06	2	7	-90
06	2	8	-90
06	2	9	-90
06	2	10	-90
06	2	6	-90
06	2	13	-90
06	2	14	-90
06	2	15	-90
06	2	12	-90
06	7	0	-90
-1	5	10	0
-1	4	9	0
-1	5	9	0
-1	3	8	0
-1	4	8	0
-1	5	8	0
-1	6	8	0
-1	8	10	0
-1	8	9	0
-1	9	9	0
-1	10	9	0
-1	8	8	0
-1	8	7	0
-1	9	7	0
-1	10	7	0
-1	0	9	0
-1	0	8	0
-1	5	7	0
-1	5	6	0
-1	3	6	0
-1	0	7	0
-1	1	7	0
-1	4	4	0
-1	4	3	0
-1	3	3	0
-1	5	3	0
-1	6	3	0
-1	0	4	0
-1	1	4	0
-1	4	2	0
-1	0	2	0
-1	1	0	0
-1	4	0	0
-1	8	0	0
-1	10	0	0
-1	8	4	0
-1	8	3	0
-1	9	3	0
-1	10	3	0
-1	10	2	0
-1	12	3	0
-1	13	3	0
-1	12	9	0
-1	12	8	0
-1	13	8	0
-1	13	7	0
-1	13	6	0
-1	15	6	0
-1	15	11	0
-1	15	12	0
-1	4	12	0
-1	8	13	0
-1	9	13	0
-1	10	13	0
-1	10	12	0
-1	12	13	0
-1	15	14	0
-1	1	12	0
-1	1	13	0
-1	1	14	0
-1	0	14	0
-1	0	15	0
-1	6	13	0
-1	5	13	0
-1	4	13	0
-1	4	14	0
-1	4	15	0
-1	5	15	0
-1	6	15	0
-1	9	15	0
-1	10	15	0
-1	12	15	0
00	8	14	0
01	8	15	0
00	9	12	0
00	8	12	0
00	9	14	0
00	10	14	0
00	10	8	0
00	9	8	0
00	8	6	0
00	9	10	0
00	10	10	0
00	9	6	0
00	10	6	0
00	10	4	0
00	9	4	0
00	8	2	0
00	9	2	0
01	13	10	0
00	9	0	0
00	11	0	0
00	0	0	0
00	2	0	0
00	3	0	0
00	13	0	0
00	12	0	0
00	13	2	0
00	12	2	0
00	12	4	0
00	13	4	0
00	12	6	0
00	12	7	0
00	13	9	0
00	12	10	0
00	12	14	0
00	13	13	0
00	13	12	0
00	12	12	0
00	13	14	0
00	13	15	0
01	4	7	0
00	6	0	0
00	5	0	0
00	6	2	0
00	5	2	0
00	6	4	0
00	5	4	0
00	3	2	0
00	3	4	0
00	5	14	0
00	5	12	0
00	6	14	0
00	6	12	0
00	3	12	0
00	3	13	0
00	6	10	0
00	3	7	0
00	4	6	0
00	6	9	0
00	3	14	0
00	3	15	0
04	0	13	0
04	0	12	0
04	0	3	0
04	0	6	0
04	1	6	0
04	3	10	0
04	15	8	0
03	15	4	0
04	15	5	0
04	15	2	0
03	15	1	0
03	15	0	0
03	1	3	0
03	1	2	0
03	0	10	0
03	4	10	0
03	3	9	0
03	1	8	0
03	1	9	0
03	1	10	0
03	6	7	0
03	6	6	0
03	15	9	0
03	15	10	0
03	15	15	0
03	1	15	0
