gridIndex	0
gridExtents	16	16
IDMax	15
dockID	-1
dockRotation	0
slider1	1.0
toggle1	1
toggle2	0
toggle3	0
6	0	0	180
6	0	1	270
5	0	2	0
4	0	3	0
0	0	4	180
2	0	5	180
4	0	6	90
4	0	7	0
7	0	8	0
0	0	9	0
3	0	10	270
3	0	11	0
0	0	12	180
6	0	13	180
3	0	14	0
2	0	15	0
5	1	0	90
2	1	1	270
-1	1	2	180
7	1	3	270
3	1	4	270
7	1	5	90
2	1	6	90
7	1	7	90
3	1	8	270
7	1	9	180
0	1	10	90
4	1	11	270
2	1	12	90
7	1	13	180
0	1	14	180
5	1	15	270
3	2	0	270
7	2	1	0
-1	2	2	0
7	2	3	180
0	2	4	180
1	2	5	180
0	2	6	180
1	2	7	0
7	2	8	270
5	2	9	0
2	2	10	0
2	2	11	180
3	2	12	0
-1	2	13	270
3	2	14	0
4	2	15	90
5	3	0	270
-1	3	1	90
2	3	2	90
-1	3	3	270
5	3	4	270
3	3	5	180
6	3	6	90
0	3	7	0
3	3	8	270
0	3	9	90
0	3	10	180
2	3	11	0
6	3	12	0
3	3	13	0
1	3	14	270
7	3	15	180
3	4	0	180
1	4	1	270
6	4	2	180
1	4	3	180
-1	4	4	180
-1	4	5	90
1	4	6	270
7	4	7	180
7	4	8	180
-1	4	9	0
1	4	10	90
1	4	11	180
1	4	12	270
2	4	13	90
6	4	14	90
1	4	15	90
5	5	0	180
7	5	1	0
6	5	2	180
6	5	3	270
5	5	4	0
2	5	5	0
7	5	6	90
6	5	7	270
2	5	8	90
4	5	9	0
0	5	10	90
2	5	11	270
3	5	12	270
2	5	13	0
0	5	14	270
3	5	15	270
3	6	0	90
6	6	1	0
6	6	2	0
0	6	3	180
4	6	4	180
4	6	5	0
2	6	6	270
2	6	7	180
3	6	8	90
0	6	9	0
5	6	10	0
-1	6	11	270
0	6	12	90
7	6	13	180
7	6	14	0
3	6	15	180
0	7	0	0
6	7	1	90
2	7	2	0
4	7	3	90
5	7	4	180
6	7	5	270
4	7	6	90
3	7	7	90
1	7	8	0
-1	7	9	180
7	7	10	0
4	7	11	180
3	7	12	180
7	7	13	270
1	7	14	0
3	7	15	270
0	8	0	270
6	8	1	90
7	8	2	270
-1	8	3	0
0	8	4	0
-1	8	5	270
-1	8	6	180
3	8	7	270
6	8	8	180
0	8	9	0
6	8	10	270
-1	8	11	0
7	8	12	0
5	8	13	90
7	8	14	270
6	8	15	270
4	9	0	270
2	9	1	180
5	9	2	180
6	9	3	0
7	9	4	180
2	9	5	180
3	9	6	0
-1	9	7	90
4	9	8	0
2	9	9	270
4	9	10	0
4	9	11	0
5	9	12	0
6	9	13	0
7	9	14	270
7	9	15	270
3	10	0	90
2	10	1	0
5	10	2	90
1	10	3	270
6	10	4	0
4	10	5	90
5	10	6	180
2	10	7	180
0	10	8	180
5	10	9	0
6	10	10	270
4	10	11	0
7	10	12	90
5	10	13	180
-1	10	14	0
7	10	15	0
-1	11	0	270
6	11	1	180
1	11	2	90
4	11	3	0
1	11	4	270
4	11	5	0
5	11	6	0
-1	11	7	90
2	11	8	90
1	11	9	90
2	11	10	270
1	11	11	0
3	11	12	0
7	11	13	270
7	11	14	0
5	11	15	0
-1	12	0	90
1	12	1	270
4	12	2	0
7	12	3	180
6	12	4	270
7	12	5	90
0	12	6	180
1	12	7	90
5	12	8	90
3	12	9	0
-1	12	10	270
2	12	11	0
2	12	12	0
-1	12	13	180
4	12	14	270
2	12	15	0
1	13	0	0
0	13	1	270
5	13	2	270
1	13	3	0
3	13	4	0
2	13	5	180
0	13	6	90
0	13	7	270
5	13	8	90
6	13	9	270
3	13	10	0
0	13	11	90
4	13	12	0
1	13	13	270
3	13	14	270
6	13	15	270
0	14	0	270
6	14	1	90
0	14	2	0
0	14	3	0
5	14	4	270
7	14	5	90
6	14	6	180
7	14	7	180
1	14	8	180
2	14	9	270
3	14	10	0
6	14	11	0
7	14	12	270
2	14	13	270
0	14	14	0
-1	14	15	180
5	15	0	270
1	15	1	180
7	15	2	180
4	15	3	90
2	15	4	180
1	15	5	270
0	15	6	180
5	15	7	0
5	15	8	0
0	15	9	0
5	15	10	0
3	15	11	270
-1	15	12	180
5	15	13	180
1	15	14	270
2	15	15	90
